Country,Subvector,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Western Sahara,Natural Regeneration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,Natural Regeneration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zambia,Natural Regeneration,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,12.2467,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267,3.2267
Zimbabwe,Natural Regeneration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,Nitrogen Fertilizer Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,Nitrogen Fertilizer Management,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716,0.3716
Algeria,Nitrogen Fertilizer Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,Nitrogen Fertilizer Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,Nitrogen Fertilizer Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenia,Nitrogen Fertilizer Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Nitrogen Fertilizer Management,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641,9.641
Austria,Nitrogen Fertilizer Management,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894,1.3894
Azerbaijan,Nitrogen Fertilizer Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,Nitrogen Fertilizer Management,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
Bangladesh,Nitrogen Fertilizer Management,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251,11.7251
Belarus,Nitrogen Fertilizer Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belgium,Nitrogen Fertilizer Management,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036,2.0036
Belize,Nitrogen Fertilizer Management,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545,0.0545
Benin,Nitrogen Fertilizer Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,Nitrogen Fertilizer Management,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099,0.0099
Bolivia,Nitrogen Fertilizer Management,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416,0.1416
Bosnia and Herzegovina,Nitrogen Fertilizer Management,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744,0.2744
Botswana,Nitrogen Fertilizer Management,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563,0.3563
Brazil,Nitrogen Fertilizer Management,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305,34.9305
Brunei Darussalam,Nitrogen Fertilizer Management,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,Nitrogen Fertilizer Management,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674,2.5674
