Model,Scenario,Region Group,ISO,Region,Subvertical,Metric,Unit,Value 1,Duration 1 (Years),Value 2,Duration 2 (Years),Value 3,Duration 3 (Years)
PD22,Pathway,EEU-FSA,MDA,Moldova,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,MNG,Mongolia,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU,MNE,Montenegro,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NAF,MAR,Morocco,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,NAM,Namibia,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,NPL,Nepal,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,NLD,Netherlands,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,NZL,New Zealand,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NER,Niger,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EFTA,NOR,Norway,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PRY,Paraguay,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,POL,Poland,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,PRT,Portugal,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COG,Republic of Congo (ROC),Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,KOR,Republic of Korea (South Korea),Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,REU,Reunion,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,ROU,Romania,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,RUS,RUS,Russia,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,RWA,Rwanda,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,STP,Sao Tome and Principe,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU,SRB,Serbia,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVK,Slovakia,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVN,Slovenia,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SSD,South Sudan,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU21,ESP,Spain,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SWZ,Swaziland,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,SWE,Sweden,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EFTA,CHE,Switzerland,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,SYR,Syria,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,TJK,Tajikistan,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TGO,Togo,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,TUR,TUN,Tunisia,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,TUR,TUR,Turkey,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,TKM,Turkmenistan,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,UGA,Uganda,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSU,UKR,Ukraine,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,GBR,United Kingdom,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,URY,Uruguay,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,UZB,Uzbekistan,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NAF,ESH,Western Sahara,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ZMB,Zambia,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ZWE,Zimbabwe,Coastal Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NAF,ESH,Western Sahara,Cropland Soil Health,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NA,FLK,Falkland Islands,Cropland Soil Health,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,GRL,Greenland (Denmark),Cropland Soil Health,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EFTA,ISL,Iceland,Cropland Soil Health,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,NIC,Nicaragua,Improved Forest Management,Max extent,m3,0.00,NA,NA,NA,NA,NA
PD22,Pathway,SAF,ZAF,South Africa,Improved Forest Management,Max extent,m3,0.00,30,0,70,NA,NA
PD22,Pathway,SSA-L,SWZ,Swaziland,Improved Forest Management,Max extent,m3,0.00,30,0,70,NA,NA
PD22,Pathway,OAS-M,THA,Thailand,Improved Forest Management,Max extent,m3,0.00,30,0,70,NA,NA
PD22,Pathway,EEU,ALB,Albania,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,ARM,Armenia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,AUT,Austria,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,BHS,Bahamas,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSU,BLR,Belarus,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,BEL,Belgium,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU,BIH,Bosnia and Herzegovina,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,BWA,Botswana,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAN,CAN,Canada,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CPV,Cape Verde,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU,HRV,Croatia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CYP,Cyprus,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CZE,Czech Republic,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,DNK,Denmark (except Greenland),Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,DJI,Djibouti,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,GNQ,Equatorial Guinea,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ERI,Eritrea,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,EST,Estonia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NA,FLK,Falkland Islands,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NA,FRO,Faroe Islands,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,FIN,Finland,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,PYF,French Polynesia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,GEO,Georgia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,DEU,Germany,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,GRL,Greenland (Denmark),Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GLP,Guadeloupe,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EFTA,ISL,Iceland,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,IRL,Ireland,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,ISR,Israel,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,JAM,Jamaica,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,JOR,Jordan,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,KWT,Kuwait,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,LVA,Latvia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,LBN,Lebanon,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,LSO,Lesotho,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NAF,LBY,Libya,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,LTU,Lithuania,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,LUX,Luxembourg,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,MTQ,Martinique,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSA,MDA,Moldova,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,MNG,Mongolia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU,MNE,Montenegro,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,NAM,Namibia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,NLD,Netherlands,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,NCL,New Caledonia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,NZL,New Zealand,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EFTA,NOR,Norway,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,OMN,Oman,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,POL,Poland,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,USA,PRI,Puerto Rico,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,QAT,Qatar,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,WSM,Samoa,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,STP,Sao Tome and Principe,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,SAU,Saudi Arabia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU,SRB,Serbia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVK,Slovakia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVN,Slovenia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SSD,South Sudan,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SWZ,Swaziland,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,SWE,Sweden,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EFTA,CHE,Switzerland,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,SYR,Syria,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,TUR,TUN,Tunisia,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,ARE,United Arab Emirates,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,GBR,United Kingdom,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,VUT,Vanuatu,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NAF,ESH,Western Sahara,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,YEM,Yemen,Improved Rice,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,THA,Thailand,Natural Regeneration,Max extent,Mha,11.1928,100,NA,NA,NA,NA
PD22,Pathway,CAS,TJK,Tajikistan,Natural Regeneration,Max extent,Mha,0.0093,100,NA,NA,NA,NA
PD22,Pathway,CAS,TKM,Turkmenistan,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,TLS,Timor-Leste,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,TTO,Trinidad and Tobago,Natural Regeneration,Max extent,Mha,0.0933,100,NA,NA,NA,NA
PD22,Pathway,TUR,TUN,Tunisia,Natural Regeneration,Max extent,Mha,0.1748,100,NA,NA,NA,NA
PD22,Pathway,TUR,TUR,Turkey,Natural Regeneration,Max extent,Mha,8.1144,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TZA,Tanzania,Natural Regeneration,Max extent,Mha,3.3985,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,UGA,Uganda,Natural Regeneration,Max extent,Mha,0.1929,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSU,UKR,Ukraine,Natural Regeneration,Max extent,Mha,2.8618,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,URY,Uruguay,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,USA,USA,United States (except Alaska),Natural Regeneration,Max extent,Mha,32.8813,100,NA,NA,NA,NA
PD22,Pathway,CAS,UZB,Uzbekistan,Natural Regeneration,Max extent,Mha,0.0026,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,VEN,Venezuela,Natural Regeneration,Max extent,Mha,5.9935,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,VNM,Vietnam,Natural Regeneration,Max extent,Mha,5.7113,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,VUT,Vanuatu,Natural Regeneration,Max extent,Mha,0.1161,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,WSM,Samoa,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,YEM,Yemen,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SAF,ZAF,South Africa,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ZMB,Zambia,Natural Regeneration,Max extent,Mha,0.2454,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ZWE,Zimbabwe,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,PAK,AFG,Afghanistan,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NAF,DZA,Algeria,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,AGO,Angola,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,ARG,Argentina,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,ARM,Armenia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,AZE,Azerbaijan,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,BHS,Bahamas,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSU,BLR,Belarus,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BEN,Benin,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,BTN,Bhutan,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,BRN,Brunei Darussalam,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BFA,Burkina Faso,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BDI,Burundi,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,KHM,Cambodia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CMR,Cameroon,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CPV,Cape Verde,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CAF,Central African Republic,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TCD,Chad,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COM,Comoros,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CIV,Cote d'Ivoire,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CYP,Cyprus,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PRK,Democratic People's Republic of Korea (North Korea),Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COD,Democratic Republic of the Congo (DRC),Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,DJI,Djibouti,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,GNQ,Equatorial Guinea,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ERI,Eritrea,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,EST,Estonia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ETH,Ethiopia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NA,FLK,Falkland Islands,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,NA,FRO,Faroe Islands,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GUF,French Guiana (France),Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,PYF,French Polynesia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GMB,"Gambia, The",Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,GEO,Georgia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GHA,Ghana,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,GRL,Greenland (Denmark),Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GLP,Guadeloupe,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GIN,Guinea,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GNB,Guinea-Bissau,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,HTI,Haiti,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,KAZ,Kazakhstan,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,KGZ,Kyrgyzstan,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,LAO,Laos,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,LVA,Latvia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,LSO,Lesotho,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,LBR,Liberia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,LTU,Lithuania,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,LUX,Luxembourg,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MDG,Madagascar,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MLI,Mali,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,MTQ,Martinique,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MRT,Mauritania,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,MUS,Mauritius,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSA,MDA,Moldova,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MOZ,Mozambique,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,MMR,Myanmar,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,NPL,Nepal,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,NCL,New Caledonia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NER,Niger,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NGA,Nigeria,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PNG,Papua New Guinea,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PRY,Paraguay,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,USA,PRI,Puerto Rico,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COG,Republic of Congo (ROC),Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,REU,Reunion,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,RUS,RUS,Russia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,RWA,Rwanda,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,WSM,Samoa,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,STP,Sao Tome and Principe,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SLE,Sierra Leone,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,SLB,Solomon Islands,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SOM,Somalia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SSD,South Sudan,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SWZ,Swaziland,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CAS,TJK,Tajikistan,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TZA,Tanzania,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,TLS,Timor-Leste,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0000,100,NA,NA,NA,NA
