label,iso3c,year,value,unit
Pesticide mineral oils agricultural use tonnes,USA,2015,55338.0,absolute
Pesticide mineral oils agricultural use tonnes,USA,2016,55338.0,absolute
Pesticide mineral oils agricultural use tonnes,USA,2017,55338.0,absolute
Pesticide mineral oils agricultural use tonnes,USA,2018,55338.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,1990,13390.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,1991,11431.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,1992,13145.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,1993,13553.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,1994,13154.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,1995,13608.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,1996,12701.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,1997,14497.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,1998,23587.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,1999,27216.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2000,27216.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2001,27216.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2002,28068.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2003,29719.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2004,28540.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2005,26535.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2006,29030.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2007,18597.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2008,12701.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2009,6804.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2010,6804.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2011,6804.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2012,6804.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2013,6804.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2014,6804.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2015,6804.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2016,6804.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2017,6804.0,absolute
Pesticide other pesticides nes agricultural use tonnes,USA,2018,6804.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,1990,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,1991,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,1992,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,1993,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,1994,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,1995,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,1996,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,1997,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,1998,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,1999,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2000,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2001,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2002,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2003,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2004,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2005,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2006,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2007,11340.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2008,5670.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2009,0.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2010,0.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2011,0.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2012,0.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2013,0.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2014,0.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2015,0.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2016,0.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2017,0.0,absolute
Pesticide rodenticides agricultural use tonnes,USA,2018,0.0,absolute
Total metric tons of pesticides in agricultural use,USA,1990,400976.0,absolute
Total metric tons of pesticides in agricultural use,USA,1991,384646.0,absolute
Total metric tons of pesticides in agricultural use,USA,1992,400976.0,absolute
Total metric tons of pesticides in agricultural use,USA,1993,391904.0,absolute
Total metric tons of pesticides in agricultural use,USA,1994,425923.0,absolute
Total metric tons of pesticides in agricultural use,USA,1995,423202.0,absolute
Total metric tons of pesticides in agricultural use,USA,1996,433180.0,absolute
Total metric tons of pesticides in agricultural use,USA,1997,434541.0,absolute
Total metric tons of pesticides in agricultural use,USA,1998,424562.0,absolute
Total metric tons of pesticides in agricultural use,USA,1999,433634.0,absolute
Total metric tons of pesticides in agricultural use,USA,2000,430005.0,absolute
Total metric tons of pesticides in agricultural use,USA,2001,411408.0,absolute
Total metric tons of pesticides in agricultural use,USA,2002,416851.0,absolute
Total metric tons of pesticides in agricultural use,USA,2003,417758.0,absolute
Total metric tons of pesticides in agricultural use,USA,2004,425016.0,absolute
Total metric tons of pesticides in agricultural use,USA,2005,388275.0,absolute
Total metric tons of pesticides in agricultural use,USA,2006,392811.0,absolute
Total metric tons of pesticides in agricultural use,USA,2007,400068.0,absolute
Total metric tons of pesticides in agricultural use,USA,2008,379203.0,absolute
Total metric tons of pesticides in agricultural use,USA,2009,358338.0,absolute
Total metric tons of pesticides in agricultural use,USA,2010,374818.0,absolute
Total metric tons of pesticides in agricultural use,USA,2011,391299.0,absolute
Total metric tons of pesticides in agricultural use,USA,2012,407779.0,absolute
Total metric tons of pesticides in agricultural use,USA,2013,407779.0,absolute
Total metric tons of pesticides in agricultural use,USA,2014,407779.0,absolute
Total metric tons of pesticides in agricultural use,USA,2015,407779.0,absolute
Total metric tons of pesticides in agricultural use,USA,2016,407779.0,absolute
Total metric tons of pesticides in agricultural use,USA,2017,407779.0,absolute
Total metric tons of pesticides in agricultural use,USA,2018,407779.0,absolute
Radios,USA,1820,0.0,absolute
Radios,USA,1821,0.0,absolute
Radios,USA,1822,0.0,absolute
Radios,USA,1823,0.0,absolute
Radios,USA,1824,0.0,absolute
Radios,USA,1825,0.0,absolute
Radios,USA,1826,0.0,absolute
Radios,USA,1827,0.0,absolute
Radios,USA,1828,0.0,absolute
Radios,USA,1829,0.0,absolute
Radios,USA,1830,0.0,absolute
Radios,USA,1831,0.0,absolute
Radios,USA,1832,0.0,absolute
Radios,USA,1833,0.0,absolute
Radios,USA,1834,0.0,absolute
Radios,USA,1835,0.0,absolute
Radios,USA,1836,0.0,absolute
Radios,USA,1837,0.0,absolute
Radios,USA,1838,0.0,absolute
Radios,USA,1839,0.0,absolute
Radios,USA,1840,0.0,absolute
Radios,USA,1841,0.0,absolute
Radios,USA,1842,0.0,absolute
Radios,USA,1843,0.0,absolute
Radios,USA,1844,0.0,absolute
Radios,USA,1845,0.0,absolute
Radios,USA,1846,0.0,absolute
Radios,USA,1847,0.0,absolute
Radios,USA,1848,0.0,absolute
Radios,USA,1849,0.0,absolute
Radios,USA,1850,0.0,absolute
Radios,USA,1851,0.0,absolute
Radios,USA,1852,0.0,absolute
Radios,USA,1853,0.0,absolute
Radios,USA,1854,0.0,absolute
Radios,USA,1855,0.0,absolute
Radios,USA,1856,0.0,absolute
Radios,USA,1857,0.0,absolute
Radios,USA,1858,0.0,absolute
Radios,USA,1859,0.0,absolute
Radios,USA,1860,0.0,absolute
Radios,USA,1861,0.0,absolute
Radios,USA,1862,0.0,absolute
Radios,USA,1863,0.0,absolute
Radios,USA,1864,0.0,absolute
Radios,USA,1865,0.0,absolute
Radios,USA,1866,0.0,absolute
Radios,USA,1867,0.0,absolute
Radios,USA,1868,0.0,absolute
Radios,USA,1869,0.0,absolute
Radios,USA,1870,0.0,absolute
Radios,USA,1871,0.0,absolute
Radios,USA,1872,0.0,absolute
Radios,USA,1873,0.0,absolute
Radios,USA,1874,0.0,absolute
Radios,USA,1875,0.0,absolute
Radios,USA,1876,0.0,absolute
Radios,USA,1877,0.0,absolute
Radios,USA,1878,0.0,absolute
Radios,USA,1879,0.0,absolute
Radios,USA,1880,0.0,absolute
Radios,USA,1881,0.0,absolute
Radios,USA,1882,0.0,absolute
Radios,USA,1883,0.0,absolute
Radios,USA,1884,0.0,absolute
Radios,USA,1885,0.0,absolute
Radios,USA,1886,0.0,absolute
Radios,USA,1887,0.0,absolute
Radios,USA,1888,0.0,absolute
Radios,USA,1889,0.0,absolute
Radios,USA,1890,0.0,absolute
Radios,USA,1891,0.0,absolute
Radios,USA,1892,0.0,absolute
Radios,USA,1893,0.0,absolute
Radios,USA,1894,0.0,absolute
Radios,USA,1895,0.0,absolute
Radios,USA,1896,0.0,absolute
Radios,USA,1897,0.0,absolute
Radios,USA,1898,0.0,absolute
Radios,USA,1899,0.0,absolute
Radios,USA,1900,0.0,absolute
Radios,USA,1901,0.0,absolute
Radios,USA,1902,0.0,absolute
Radios,USA,1903,0.0,absolute
Radios,USA,1904,0.0,absolute
Radios,USA,1905,0.0,absolute
Radios,USA,1906,0.0,absolute
Radios,USA,1907,0.0,absolute
Radios,USA,1908,0.0,absolute
Radios,USA,1909,0.0,absolute
Radios,USA,1910,0.0,absolute
Radios,USA,1911,0.0,absolute
Radios,USA,1912,0.0,absolute
Radios,USA,1913,0.0,absolute
Radios,USA,1938,40800000.0,absolute
Radios,USA,1939,42950000.0,absolute
Radios,USA,1946,58000000.0,absolute
Radios,USA,1947,66000000.0,absolute
Radios,USA,1948,74000000.0,absolute
Radios,USA,1949,82000000.0,absolute
Radios,USA,1950,90000000.0,absolute
Radios,USA,1951,100166000.0,absolute
Radios,USA,1952,110333000.0,absolute
Radios,USA,1953,120500000.0,absolute
Radios,USA,1954,130333000.0,absolute
Radios,USA,1955,140166000.0,absolute
Radios,USA,1956,150000000.0,absolute
Radios,USA,1957,156166000.0,absolute
Radios,USA,1958,162333000.0,absolute
Radios,USA,1959,168500000.0,absolute
Radios,USA,1960,170000000.0,absolute
Radios,USA,1961,183750000.0,absolute
Radios,USA,1962,197500000.0,absolute
Radios,USA,1963,211250000.0,absolute
Radios,USA,1964,225000000.0,absolute
Radios,USA,1965,240000000.0,absolute
Radios,USA,1966,262700000.0,absolute
Radios,USA,1967,285000000.0,absolute
Radios,USA,1968,280000000.0,absolute
Radios,USA,1969,275000000.0,absolute
Radios,USA,1970,290000000.0,absolute
Radios,USA,1971,336000000.0,absolute
Radios,USA,1972,354000000.0,absolute
Radios,USA,1973,368000000.0,absolute
Radios,USA,1974,385000000.0,absolute
Radios,USA,1975,402000000.0,absolute
Radios,USA,1976,416000000.0,absolute
Radios,USA,1977,430000000.0,absolute
Radios,USA,1978,444000000.0,absolute
Radios,USA,1979,460900000.0,absolute
Radios,USA,1980,477800000.0,absolute
Radios,USA,1981,482200000.0,absolute
Radios,USA,1982,486600000.0,absolute
Radios,USA,1983,491000000.0,absolute
Radios,USA,1984,495500000.0,absolute
Radios,USA,1985,500000000.0,absolute
Radios,USA,1986,505700000.0,absolute
Radios,USA,1987,511400000.0,absolute
Radios,USA,1988,517200000.0,absolute
Radios,USA,1989,523100000.0,absolute
Radios,USA,1990,529000000.0,absolute
Radios,USA,1991,535000000.0,absolute
Radios,USA,1992,541000000.0,absolute
Radios,USA,1993,547000000.0,absolute
Radios,USA,1994,553000000.0,absolute
Radios,USA,1995,559000000.0,absolute
Radios,USA,1996,570000000.0,absolute
Radios,USA,1997,575000000.0,absolute
Radios,USA,1998,580000000.0,absolute
Radios,USA,1999,585000000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1830,36.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1831,150.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1832,362.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1833,601.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1834,1000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1835,1734.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1836,2011.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1837,2365.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1838,3022.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1839,3636.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1840,4451.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1841,5583.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1842,6358.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1843,6610.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1844,6913.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1845,7317.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1846,7786.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1847,8841.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1848,9470.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1849,11632.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1850,14248.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1851,17345.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1852,20386.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1853,24259.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1854,26407.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1855,28957.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1856,34866.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1857,38699.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1858,42592.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1859,45468.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1860,48370.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1861,49412.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1862,50729.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1863,52388.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1864,53553.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1865,55412.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1866,58122.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1867,61674.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1868,66695.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1869,73984.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1870,83583.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1871,95237.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1872,104508.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1873,110978.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1874,114322.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1875,117024.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1876,121307.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1877,124899.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1878,129108.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1879,136703.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1880,147295.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1881,162845.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1882,181117.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1883,191770.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1884,197965.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1885,202664.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1886,215327.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1887,235663.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1888,246560.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1889,254714.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1890,263284.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1891,271018.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1892,276105.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1893,283986.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1894,287604.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1895,290739.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1896,294151.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1897,296808.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1898,299975.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1899,304641.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1900,311195.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1901,317422.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1902,325847.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1903,334707.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1904,344245.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1905,351196.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1906,361335.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1907,370540.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1908,376326.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1909,392123.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1910,387968.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1911,394126.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1912,398635.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1913,403461.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1914,407208.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1915,409640.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1916,410399.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1917,409397.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1918,409127.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1919,408151.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1920,407709.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1921,405029.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1922,405573.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1923,405261.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1924,405155.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1925,402656.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1926,402220.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1927,402213.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1928,402500.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1929,402695.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1930,402081.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1931,401658.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1932,399673.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1933,396599.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1934,393628.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1935,390353.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1936,387588.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1937,385069.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1938,382338.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1939,379477.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1940,376918.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1941,374184.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1942,369683.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1943,367811.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1944,366742.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1945,365714.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1946,365292.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1947,364314.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1948,363254.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1949,362227.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1950,361049.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1951,360483.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1952,359006.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1953,357799.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1954,356737.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1955,355997.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1956,355320.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1957,353476.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1958,352401.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1959,351058.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1960,351037.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1961,348334.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1962,346154.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1963,345022.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1964,341276.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1965,340190.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1966,338884.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1967,336823.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1968,334922.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1969,333142.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1970,331174.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1971,329426.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1972,326335.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1973,323586.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1974,322498.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1975,320000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1976,283000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1977,306000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1978,307000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1979,298000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1980,288000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1981,270000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1982,265000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1983,259000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1984,253000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1985,249000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1986,248000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1987,245000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1988,241000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1989,250000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1990,244000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1991,241000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1992,234000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1993,231000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1994,231000.0,absolute
Geographical/route lengths of line open at the end of the year,USA,1995,231000.0,absolute
Rail lines (total route-km),USA,1995,201284.0,absolute
Rail lines (total route-km),USA,1996,203875.0,absolute
Rail lines (total route-km),USA,1997,195804.0,absolute
Rail lines (total route-km),USA,1998,192815.0,absolute
Rail lines (total route-km),USA,1999,194708.0,absolute
Rail lines (total route-km),USA,2000,194077.0,absolute
Rail lines (total route-km),USA,2001,194746.0,absolute
Rail lines (total route-km),USA,2002,198057.0,absolute
Rail lines (total route-km),USA,2003,196806.0,absolute
Rail lines (total route-km),USA,2004,195369.0,absolute
Rail lines (total route-km),USA,2005,194025.0,absolute
Rail lines (total route-km),USA,2006,191771.0,absolute
Rail lines (total route-km),USA,2007,193560.51,absolute
Rail lines (total route-km),USA,2008,192123.0,absolute
Rail lines (total route-km),USA,2009,191785.0,absolute
Rail lines (total route-km),USA,2010,194431.0,absolute
Rail lines (total route-km),USA,2011,194136.0,absolute
Rail lines (total route-km),USA,2012,153516.6,absolute
Rail lines (total route-km),USA,2013,154321.5,absolute
Rail lines (total route-km),USA,2014,152932.6,absolute
Rail lines (total route-km),USA,2015,151735.0,absolute
Rail lines (total route-km),USA,2016,151270.0,absolute
Rail lines (total route-km),USA,2017,150966.0,absolute
Rail lines (total route-km),USA,2018,150462.2976,absolute
Thousands of passenger journeys by railway,USA,1882,289.0,absolute
Thousands of passenger journeys by railway,USA,1883,312.0,absolute
Thousands of passenger journeys by railway,USA,1884,334.0,absolute
Thousands of passenger journeys by railway,USA,1885,351.0,absolute
Thousands of passenger journeys by railway,USA,1886,382.0,absolute
Thousands of passenger journeys by railway,USA,1887,428.0,absolute
Thousands of passenger journeys by railway,USA,1888,451.0,absolute
Thousands of passenger journeys by railway,USA,1889,494.0,absolute
Thousands of passenger journeys by railway,USA,1890,520.0,absolute
Thousands of passenger journeys by railway,USA,1891,549.0,absolute
Thousands of passenger journeys by railway,USA,1892,580.0,absolute
Thousands of passenger journeys by railway,USA,1893,614.0,absolute
Thousands of passenger journeys by railway,USA,1894,559.0,absolute
Thousands of passenger journeys by railway,USA,1895,524.0,absolute
Thousands of passenger journeys by railway,USA,1896,529.0,absolute
Thousands of passenger journeys by railway,USA,1897,505.0,absolute
Thousands of passenger journeys by railway,USA,1898,518.0,absolute
Thousands of passenger journeys by railway,USA,1899,541.0,absolute
Thousands of passenger journeys by railway,USA,1900,596.0,absolute
Thousands of passenger journeys by railway,USA,1901,627.0,absolute
Thousands of passenger journeys by railway,USA,1902,672.0,absolute
Thousands of passenger journeys by railway,USA,1903,718.0,absolute
Thousands of passenger journeys by railway,USA,1904,739.0,absolute
Thousands of passenger journeys by railway,USA,1905,764.0,absolute
Thousands of passenger journeys by railway,USA,1906,825.0,absolute
Thousands of passenger journeys by railway,USA,1907,903.0,absolute
Thousands of passenger journeys by railway,USA,1908,920.0,absolute
Thousands of passenger journeys by railway,USA,1909,921.0,absolute
Thousands of passenger journeys by railway,USA,1910,1005.0,absolute
Thousands of passenger journeys by railway,USA,1911,1030.0,absolute
Thousands of passenger journeys by railway,USA,1912,1038.0,absolute
Thousands of passenger journeys by railway,USA,1913,1079.0,absolute
Thousands of passenger journeys by railway,USA,1914,1099.0,absolute
Thousands of passenger journeys by railway,USA,1915,1019.0,absolute
Thousands of passenger journeys by railway,USA,1916,1049.0,absolute
Thousands of passenger journeys by railway,USA,1917,1110.0,absolute
Thousands of passenger journeys by railway,USA,1918,1123.0,absolute
Thousands of passenger journeys by railway,USA,1919,1211.0,absolute
Thousands of passenger journeys by railway,USA,1920,1270.0,absolute
Thousands of passenger journeys by railway,USA,1921,1061.0,absolute
Thousands of passenger journeys by railway,USA,1922,990.0,absolute
Thousands of passenger journeys by railway,USA,1923,1009.0,absolute
Thousands of passenger journeys by railway,USA,1924,950.0,absolute
Thousands of passenger journeys by railway,USA,1925,902.0,absolute
Thousands of passenger journeys by railway,USA,1926,875.0,absolute
Thousands of passenger journeys by railway,USA,1927,840.0,absolute
Thousands of passenger journeys by railway,USA,1928,798.0,absolute
Thousands of passenger journeys by railway,USA,1929,786.0,absolute
Thousands of passenger journeys by railway,USA,1930,708.0,absolute
Thousands of passenger journeys by railway,USA,1931,599.0,absolute
Thousands of passenger journeys by railway,USA,1932,481.0,absolute
Thousands of passenger journeys by railway,USA,1933,435.0,absolute
Thousands of passenger journeys by railway,USA,1934,452.0,absolute
Thousands of passenger journeys by railway,USA,1935,448.0,absolute
Thousands of passenger journeys by railway,USA,1936,492.0,absolute
Thousands of passenger journeys by railway,USA,1937,500.0,absolute
Thousands of passenger journeys by railway,USA,1938,455.0,absolute
Thousands of passenger journeys by railway,USA,1939,454.0,absolute
Thousands of passenger journeys by railway,USA,1940,456.0,absolute
