IEA Region,Technology,Scenario,Sector,Metric,Value
NonOECD ,Other sources,pathway,Heat,Max annual growth,100
NonOECD ,Other sources,baseline,Heat,Max annual growth,100
World ,Other sources,pathway,Heat,Max annual growth,100
World ,Other sources,baseline,Heat,Max annual growth,100
CSAM ,Other sources,pathway,Heat,Max annual growth,100
CSAM ,Other sources,baseline,Heat,Max annual growth,100
BRAZIL ,Other sources,pathway,Heat,Max annual growth,100
BRAZIL ,Other sources,baseline,Heat,Max annual growth,100
AFRICA ,Other sources,pathway,Heat,Max annual growth,100
AFRICA ,Other sources,baseline,Heat,Max annual growth,100
ME ,Other sources,pathway,Heat,Max annual growth,100
ME ,Other sources,baseline,Heat,Max annual growth,100
EURASIA ,Other sources,pathway,Heat,Max annual growth,100
EURASIA ,Other sources,baseline,Heat,Max annual growth,100
RUS ,Other sources,pathway,Heat,Max annual growth,100
RUS ,Other sources,baseline,Heat,Max annual growth,100
ASIAPAC ,Other sources,pathway,Heat,Max annual growth,100
ASIAPAC ,Other sources,baseline,Heat,Max annual growth,100
CHINA ,Other sources,pathway,Heat,Max annual growth,100
CHINA ,Other sources,baseline,Heat,Max annual growth,100
INDIA ,Other sources,pathway,Heat,Max annual growth,100
INDIA ,Other sources,baseline,Heat,Max annual growth,100
ASEAN ,Other sources,pathway,Heat,Max annual growth,100
ASEAN ,Other sources,baseline,Heat,Max annual growth,100
DevelopingECO ,Other sources,pathway,Heat,Max annual growth,100
DevelopingECO ,Other sources,baseline,Heat,Max annual growth,100
 OECD ,Other sources,pathway,Heat,"Parameter a, max",0
 OECD ,Other sources,baseline,Heat,"Parameter a, max",100
NAM ,Other sources,pathway,Heat,"Parameter a, max",0
NAM ,Other sources,baseline,Heat,"Parameter a, max",100
US ,Other sources,pathway,Heat,"Parameter a, max",0
US ,Other sources,baseline,Heat,"Parameter a, max",100
EUR ,Other sources,pathway,Heat,"Parameter a, max",0
EUR ,Other sources,baseline,Heat,"Parameter a, max",100
EU ,Other sources,pathway,Heat,"Parameter a, max",0
EU ,Other sources,baseline,Heat,"Parameter a, max",100
SAFR ,Other sources,pathway,Heat,"Parameter a, max",-0.1
SAFR ,Other sources,baseline,Heat,"Parameter a, max",100
JPN ,Other sources,pathway,Heat,"Parameter a, max",0
JPN ,Other sources,baseline,Heat,"Parameter a, max",100
AdvancedECO ,Other sources,pathway,Heat,"Parameter a, max",0
AdvancedECO ,Other sources,baseline,Heat,"Parameter a, max",100
NonOECD ,Other sources,pathway,Heat,"Parameter a, max",-0.1
NonOECD ,Other sources,baseline,Heat,"Parameter a, max",100
World ,Other sources,pathway,Heat,"Parameter a, max",-0.1
World ,Other sources,baseline,Heat,"Parameter a, max",100
CSAM ,Other sources,pathway,Heat,"Parameter a, max",-0.1
CSAM ,Other sources,baseline,Heat,"Parameter a, max",100
BRAZIL ,Other sources,pathway,Heat,"Parameter a, max",-0.1
BRAZIL ,Other sources,baseline,Heat,"Parameter a, max",100
AFRICA ,Other sources,pathway,Heat,"Parameter a, max",-0.1
AFRICA ,Other sources,baseline,Heat,"Parameter a, max",100
ME ,Other sources,pathway,Heat,"Parameter a, max",-0.1
ME ,Other sources,baseline,Heat,"Parameter a, max",100
EURASIA ,Other sources,pathway,Heat,"Parameter a, max",-0.1
EURASIA ,Other sources,baseline,Heat,"Parameter a, max",100
RUS ,Other sources,pathway,Heat,"Parameter a, max",-0.1
RUS ,Other sources,baseline,Heat,"Parameter a, max",100
ASIAPAC ,Other sources,pathway,Heat,"Parameter a, max",-0.1
ASIAPAC ,Other sources,baseline,Heat,"Parameter a, max",100
CHINA ,Other sources,pathway,Heat,"Parameter a, max",-0.1
CHINA ,Other sources,baseline,Heat,"Parameter a, max",100
INDIA ,Other sources,pathway,Heat,"Parameter a, max",-0.1
INDIA ,Other sources,baseline,Heat,"Parameter a, max",100
ASEAN ,Other sources,pathway,Heat,"Parameter a, max",-0.1
ASEAN ,Other sources,baseline,Heat,"Parameter a, max",100
DevelopingECO ,Other sources,pathway,Heat,"Parameter a, max",-0.1
DevelopingECO ,Other sources,baseline,Heat,"Parameter a, max",100
 OECD ,Other sources,pathway,Heat,"Parameter a, min",-0.5
 OECD ,Other sources,baseline,Heat,"Parameter a, min",100
NAM ,Other sources,pathway,Heat,"Parameter a, min",-0.5
NAM ,Other sources,baseline,Heat,"Parameter a, min",100
US ,Other sources,pathway,Heat,"Parameter a, min",-0.5
US ,Other sources,baseline,Heat,"Parameter a, min",100
EUR ,Other sources,pathway,Heat,"Parameter a, min",-0.5
EUR ,Other sources,baseline,Heat,"Parameter a, min",100
EU ,Other sources,pathway,Heat,"Parameter a, min",-0.5
EU ,Other sources,baseline,Heat,"Parameter a, min",100
SAFR ,Other sources,pathway,Heat,"Parameter a, min",-0.3
SAFR ,Other sources,baseline,Heat,"Parameter a, min",100
JPN ,Other sources,pathway,Heat,"Parameter a, min",-0.5
JPN ,Other sources,baseline,Heat,"Parameter a, min",100
AdvancedECO ,Other sources,pathway,Heat,"Parameter a, min",-0.5
AdvancedECO ,Other sources,baseline,Heat,"Parameter a, min",100
NonOECD ,Other sources,pathway,Heat,"Parameter a, min",-0.5
NonOECD ,Other sources,baseline,Heat,"Parameter a, min",100
World ,Other sources,pathway,Heat,"Parameter a, min",-0.5
World ,Other sources,baseline,Heat,"Parameter a, min",100
CSAM ,Other sources,pathway,Heat,"Parameter a, min",-0.3
CSAM ,Other sources,baseline,Heat,"Parameter a, min",100
BRAZIL ,Other sources,pathway,Heat,"Parameter a, min",-0.3
BRAZIL ,Other sources,baseline,Heat,"Parameter a, min",100
AFRICA ,Other sources,pathway,Heat,"Parameter a, min",-0.3
AFRICA ,Other sources,baseline,Heat,"Parameter a, min",100
ME ,Other sources,pathway,Heat,"Parameter a, min",-0.5
ME ,Other sources,baseline,Heat,"Parameter a, min",100
EURASIA ,Other sources,pathway,Heat,"Parameter a, min",-0.5
EURASIA ,Other sources,baseline,Heat,"Parameter a, min",100
RUS ,Other sources,pathway,Heat,"Parameter a, min",-0.5
RUS ,Other sources,baseline,Heat,"Parameter a, min",100
ASIAPAC ,Other sources,pathway,Heat,"Parameter a, min",-0.5
ASIAPAC ,Other sources,baseline,Heat,"Parameter a, min",100
CHINA ,Other sources,pathway,Heat,"Parameter a, min",-0.5
CHINA ,Other sources,baseline,Heat,"Parameter a, min",100
INDIA ,Other sources,pathway,Heat,"Parameter a, min",-0.5
INDIA ,Other sources,baseline,Heat,"Parameter a, min",100
ASEAN ,Other sources,pathway,Heat,"Parameter a, min",-0.5
ASEAN ,Other sources,baseline,Heat,"Parameter a, min",100
DevelopingECO ,Other sources,pathway,Heat,"Parameter a, min",-0.5
DevelopingECO ,Other sources,baseline,Heat,"Parameter a, min",100
 OECD ,Other sources,pathway,Heat,"Parameter b, max",40
 OECD ,Other sources,baseline,Heat,"Parameter b, max",-100
NAM ,Other sources,pathway,Heat,"Parameter b, max",40
NAM ,Other sources,baseline,Heat,"Parameter b, max",-100
US ,Other sources,pathway,Heat,"Parameter b, max",40
US ,Other sources,baseline,Heat,"Parameter b, max",-100
EUR ,Other sources,pathway,Heat,"Parameter b, max",40
EUR ,Other sources,baseline,Heat,"Parameter b, max",-100
EU ,Other sources,pathway,Heat,"Parameter b, max",40
EU ,Other sources,baseline,Heat,"Parameter b, max",-100
SAFR ,Other sources,pathway,Heat,"Parameter b, max",20
SAFR ,Other sources,baseline,Heat,"Parameter b, max",-100
JPN ,Other sources,pathway,Heat,"Parameter b, max",40
JPN ,Other sources,baseline,Heat,"Parameter b, max",-100
AdvancedECO ,Other sources,pathway,Heat,"Parameter b, max",40
AdvancedECO ,Other sources,baseline,Heat,"Parameter b, max",-100
NonOECD ,Other sources,pathway,Heat,"Parameter b, max",40
NonOECD ,Other sources,baseline,Heat,"Parameter b, max",-100
World ,Other sources,pathway,Heat,"Parameter b, max",40
World ,Other sources,baseline,Heat,"Parameter b, max",-100
CSAM ,Other sources,pathway,Heat,"Parameter b, max",20
CSAM ,Other sources,baseline,Heat,"Parameter b, max",-100
BRAZIL ,Other sources,pathway,Heat,"Parameter b, max",20
BRAZIL ,Other sources,baseline,Heat,"Parameter b, max",-100
AFRICA ,Other sources,pathway,Heat,"Parameter b, max",20
AFRICA ,Other sources,baseline,Heat,"Parameter b, max",-100
ME ,Other sources,pathway,Heat,"Parameter b, max",40
ME ,Other sources,baseline,Heat,"Parameter b, max",-100
EURASIA ,Other sources,pathway,Heat,"Parameter b, max",40
EURASIA ,Other sources,baseline,Heat,"Parameter b, max",-100
RUS ,Other sources,pathway,Heat,"Parameter b, max",40
RUS ,Other sources,baseline,Heat,"Parameter b, max",-100
ASIAPAC ,Other sources,pathway,Heat,"Parameter b, max",40
ASIAPAC ,Other sources,baseline,Heat,"Parameter b, max",-100
CHINA ,Other sources,pathway,Heat,"Parameter b, max",40
CHINA ,Other sources,baseline,Heat,"Parameter b, max",-100
INDIA ,Other sources,pathway,Heat,"Parameter b, max",40
INDIA ,Other sources,baseline,Heat,"Parameter b, max",-100
ASEAN ,Other sources,pathway,Heat,"Parameter b, max",40
ASEAN ,Other sources,baseline,Heat,"Parameter b, max",-100
DevelopingECO ,Other sources,pathway,Heat,"Parameter b, max",40
DevelopingECO ,Other sources,baseline,Heat,"Parameter b, max",-100
 OECD ,Other sources,pathway,Heat,"Parameter b, min",0
 OECD ,Other sources,baseline,Heat,"Parameter b, min",-100
NAM ,Other sources,pathway,Heat,"Parameter b, min",0
NAM ,Other sources,baseline,Heat,"Parameter b, min",-100
US ,Other sources,pathway,Heat,"Parameter b, min",0
US ,Other sources,baseline,Heat,"Parameter b, min",-100
EUR ,Other sources,pathway,Heat,"Parameter b, min",0
EUR ,Other sources,baseline,Heat,"Parameter b, min",-100
EU ,Other sources,pathway,Heat,"Parameter b, min",0
EU ,Other sources,baseline,Heat,"Parameter b, min",-100
SAFR ,Other sources,pathway,Heat,"Parameter b, min",0
SAFR ,Other sources,baseline,Heat,"Parameter b, min",-100
JPN ,Other sources,pathway,Heat,"Parameter b, min",0
JPN ,Other sources,baseline,Heat,"Parameter b, min",-100
AdvancedECO ,Other sources,pathway,Heat,"Parameter b, min",0
AdvancedECO ,Other sources,baseline,Heat,"Parameter b, min",-100
NonOECD ,Other sources,pathway,Heat,"Parameter b, min",0
NonOECD ,Other sources,baseline,Heat,"Parameter b, min",-100
World ,Other sources,pathway,Heat,"Parameter b, min",0
World ,Other sources,baseline,Heat,"Parameter b, min",-100
CSAM ,Other sources,pathway,Heat,"Parameter b, min",0
CSAM ,Other sources,baseline,Heat,"Parameter b, min",-100
BRAZIL ,Other sources,pathway,Heat,"Parameter b, min",0
BRAZIL ,Other sources,baseline,Heat,"Parameter b, min",-100
AFRICA ,Other sources,pathway,Heat,"Parameter b, min",0
AFRICA ,Other sources,baseline,Heat,"Parameter b, min",-100
ME ,Other sources,pathway,Heat,"Parameter b, min",0
ME ,Other sources,baseline,Heat,"Parameter b, min",-100
EURASIA ,Other sources,pathway,Heat,"Parameter b, min",0
EURASIA ,Other sources,baseline,Heat,"Parameter b, min",-100
RUS ,Other sources,pathway,Heat,"Parameter b, min",0
RUS ,Other sources,baseline,Heat,"Parameter b, min",-100
ASIAPAC ,Other sources,pathway,Heat,"Parameter b, min",0
ASIAPAC ,Other sources,baseline,Heat,"Parameter b, min",-100
CHINA ,Other sources,pathway,Heat,"Parameter b, min",0
CHINA ,Other sources,baseline,Heat,"Parameter b, min",-100
INDIA ,Other sources,pathway,Heat,"Parameter b, min",0
INDIA ,Other sources,baseline,Heat,"Parameter b, min",-100
ASEAN ,Other sources,pathway,Heat,"Parameter b, min",0
ASEAN ,Other sources,baseline,Heat,"Parameter b, min",-100
DevelopingECO ,Other sources,pathway,Heat,"Parameter b, min",0
DevelopingECO ,Other sources,baseline,Heat,"Parameter b, min",-100
 OECD ,Other sources,pathway,Heat,Saturation Point,88
 OECD ,Other sources,baseline,Heat,Saturation Point,3.8
NAM ,Other sources,pathway,Heat,Saturation Point,16.4
NAM ,Other sources,baseline,Heat,Saturation Point,3.8
US ,Other sources,pathway,Heat,Saturation Point,8.4
US ,Other sources,baseline,Heat,Saturation Point,3.8
EUR ,Other sources,pathway,Heat,Saturation Point,4.2
EUR ,Other sources,baseline,Heat,Saturation Point,3.8
EU ,Other sources,pathway,Heat,Saturation Point,3.7
EU ,Other sources,baseline,Heat,Saturation Point,3.8
SAFR ,Other sources,pathway,Heat,Saturation Point,90
SAFR ,Other sources,baseline,Heat,Saturation Point,3.8
JPN ,Other sources,pathway,Heat,Saturation Point,88
JPN ,Other sources,baseline,Heat,Saturation Point,3.8
AdvancedECO ,Other sources,pathway,Heat,Saturation Point,88
AdvancedECO ,Other sources,baseline,Heat,Saturation Point,3.8
NonOECD ,Other sources,pathway,Heat,Saturation Point,90
NonOECD ,Other sources,baseline,Heat,Saturation Point,3.8
World ,Other sources,pathway,Heat,Saturation Point,3.8
World ,Other sources,baseline,Heat,Saturation Point,3.8
CSAM ,Other sources,pathway,Heat,Saturation Point,90
CSAM ,Other sources,baseline,Heat,Saturation Point,3.8
BRAZIL ,Other sources,pathway,Heat,Saturation Point,90
BRAZIL ,Other sources,baseline,Heat,Saturation Point,3.8
AFRICA ,Other sources,pathway,Heat,Saturation Point,90
AFRICA ,Other sources,baseline,Heat,Saturation Point,3.8
ME ,Other sources,pathway,Heat,Saturation Point,90
ME ,Other sources,baseline,Heat,Saturation Point,3.8
EURASIA ,Other sources,pathway,Heat,Saturation Point,90
EURASIA ,Other sources,baseline,Heat,Saturation Point,3.8
RUS ,Other sources,pathway,Heat,Saturation Point,7.8
RUS ,Other sources,baseline,Heat,Saturation Point,3.8
ASIAPAC ,Other sources,pathway,Heat,Saturation Point,0.25
ASIAPAC ,Other sources,baseline,Heat,Saturation Point,3.8
CHINA ,Other sources,pathway,Heat,Saturation Point,90
CHINA ,Other sources,baseline,Heat,Saturation Point,3.8
INDIA ,Other sources,pathway,Heat,Saturation Point,90
INDIA ,Other sources,baseline,Heat,Saturation Point,3.8
ASEAN ,Other sources,pathway,Heat,Saturation Point,90
ASEAN ,Other sources,baseline,Heat,Saturation Point,3.8
DevelopingECO ,Other sources,pathway,Heat,Saturation Point,90
DevelopingECO ,Other sources,baseline,Heat,Saturation Point,3.8
 OECD ,Peat Restoration,pathway,AFOLU,Floor,0
 OECD ,Peat Restoration,baseline,AFOLU,Floor,0
NAM ,Peat Restoration,pathway,AFOLU,Floor,0
NAM ,Peat Restoration,baseline,AFOLU,Floor,0
US ,Peat Restoration,pathway,AFOLU,Floor,0
US ,Peat Restoration,baseline,AFOLU,Floor,0
EUR ,Peat Restoration,pathway,AFOLU,Floor,0
EUR ,Peat Restoration,baseline,AFOLU,Floor,0
EU ,Peat Restoration,pathway,AFOLU,Floor,0
EU ,Peat Restoration,baseline,AFOLU,Floor,0
SAFR ,Peat Restoration,pathway,AFOLU,Floor,0
SAFR ,Peat Restoration,baseline,AFOLU,Floor,0
JPN ,Peat Restoration,pathway,AFOLU,Floor,0
JPN ,Peat Restoration,baseline,AFOLU,Floor,0
AdvancedECO ,Peat Restoration,pathway,AFOLU,Floor,0
AdvancedECO ,Peat Restoration,baseline,AFOLU,Floor,0
NonOECD ,Peat Restoration,pathway,AFOLU,Floor,0
NonOECD ,Peat Restoration,baseline,AFOLU,Floor,0
World ,Peat Restoration,pathway,AFOLU,Floor,0
World ,Peat Restoration,baseline,AFOLU,Floor,0
CSAM ,Peat Restoration,pathway,AFOLU,Floor,0
CSAM ,Peat Restoration,baseline,AFOLU,Floor,0
BRAZIL ,Peat Restoration,pathway,AFOLU,Floor,0
BRAZIL ,Peat Restoration,baseline,AFOLU,Floor,0
AFRICA ,Peat Restoration,pathway,AFOLU,Floor,0
AFRICA ,Peat Restoration,baseline,AFOLU,Floor,0
ME ,Peat Restoration,pathway,AFOLU,Floor,0
ME ,Peat Restoration,baseline,AFOLU,Floor,0
EURASIA ,Peat Restoration,pathway,AFOLU,Floor,0
EURASIA ,Peat Restoration,baseline,AFOLU,Floor,0
RUS ,Peat Restoration,pathway,AFOLU,Floor,0
RUS ,Peat Restoration,baseline,AFOLU,Floor,0
ASIAPAC ,Peat Restoration,pathway,AFOLU,Floor,0
ASIAPAC ,Peat Restoration,baseline,AFOLU,Floor,0
CHINA ,Peat Restoration,pathway,AFOLU,Floor,0
CHINA ,Peat Restoration,baseline,AFOLU,Floor,0
INDIA ,Peat Restoration,pathway,AFOLU,Floor,0
INDIA ,Peat Restoration,baseline,AFOLU,Floor,0
ASEAN ,Peat Restoration,pathway,AFOLU,Floor,0
ASEAN ,Peat Restoration,baseline,AFOLU,Floor,0
DevelopingECO ,Peat Restoration,pathway,AFOLU,Floor,0
DevelopingECO ,Peat Restoration,baseline,AFOLU,Floor,0
 OECD ,Peat Restoration,pathway,AFOLU,Max annual growth,100
 OECD ,Peat Restoration,baseline,AFOLU,Max annual growth,100
NAM ,Peat Restoration,pathway,AFOLU,Max annual growth,100
NAM ,Peat Restoration,baseline,AFOLU,Max annual growth,100
US ,Peat Restoration,pathway,AFOLU,Max annual growth,100
US ,Peat Restoration,baseline,AFOLU,Max annual growth,100
EUR ,Peat Restoration,pathway,AFOLU,Max annual growth,100
EUR ,Peat Restoration,baseline,AFOLU,Max annual growth,100
EU ,Peat Restoration,pathway,AFOLU,Max annual growth,100
EU ,Peat Restoration,baseline,AFOLU,Max annual growth,100
SAFR ,Peat Restoration,pathway,AFOLU,Max annual growth,100
SAFR ,Peat Restoration,baseline,AFOLU,Max annual growth,100
JPN ,Peat Restoration,pathway,AFOLU,Max annual growth,100
JPN ,Peat Restoration,baseline,AFOLU,Max annual growth,100
AdvancedECO ,Peat Restoration,pathway,AFOLU,Max annual growth,100
AdvancedECO ,Peat Restoration,baseline,AFOLU,Max annual growth,100
NonOECD ,Peat Restoration,pathway,AFOLU,Max annual growth,100
NonOECD ,Peat Restoration,baseline,AFOLU,Max annual growth,100
World ,Peat Restoration,pathway,AFOLU,Max annual growth,100
World ,Peat Restoration,baseline,AFOLU,Max annual growth,100
CSAM ,Peat Restoration,pathway,AFOLU,Max annual growth,100
CSAM ,Peat Restoration,baseline,AFOLU,Max annual growth,100
BRAZIL ,Peat Restoration,pathway,AFOLU,Max annual growth,100
BRAZIL ,Peat Restoration,baseline,AFOLU,Max annual growth,100
AFRICA ,Peat Restoration,pathway,AFOLU,Max annual growth,100
AFRICA ,Peat Restoration,baseline,AFOLU,Max annual growth,100
ME ,Peat Restoration,pathway,AFOLU,Max annual growth,100
ME ,Peat Restoration,baseline,AFOLU,Max annual growth,100
EURASIA ,Peat Restoration,pathway,AFOLU,Max annual growth,100
EURASIA ,Peat Restoration,baseline,AFOLU,Max annual growth,100
RUS ,Peat Restoration,pathway,AFOLU,Max annual growth,100
RUS ,Peat Restoration,baseline,AFOLU,Max annual growth,100
ASIAPAC ,Peat Restoration,pathway,AFOLU,Max annual growth,100
ASIAPAC ,Peat Restoration,baseline,AFOLU,Max annual growth,100
CHINA ,Peat Restoration,pathway,AFOLU,Max annual growth,100
CHINA ,Peat Restoration,baseline,AFOLU,Max annual growth,100
INDIA ,Peat Restoration,pathway,AFOLU,Max annual growth,100
INDIA ,Peat Restoration,baseline,AFOLU,Max annual growth,100
ASEAN ,Peat Restoration,pathway,AFOLU,Max annual growth,100
ASEAN ,Peat Restoration,baseline,AFOLU,Max annual growth,100
DevelopingECO ,Peat Restoration,pathway,AFOLU,Max annual growth,100
DevelopingECO ,Peat Restoration,baseline,AFOLU,Max annual growth,100
 OECD ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
 OECD ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
NAM ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
NAM ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
US ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
US ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
EUR ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
EUR ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
EU ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
EU ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
SAFR ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
SAFR ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
JPN ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
JPN ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
AdvancedECO ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
AdvancedECO ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
NonOECD ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
NonOECD ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
World ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
World ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
CSAM ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
CSAM ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
BRAZIL ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
BRAZIL ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
AFRICA ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
AFRICA ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
ME ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
ME ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
EURASIA ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
EURASIA ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
RUS ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
RUS ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
ASIAPAC ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
ASIAPAC ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
CHINA ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
CHINA ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
INDIA ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
INDIA ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
ASEAN ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
ASEAN ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
DevelopingECO ,Peat Restoration,pathway,AFOLU,"Parameter a, max",0.11599
DevelopingECO ,Peat Restoration,baseline,AFOLU,"Parameter a, max",0
 OECD ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
 OECD ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
NAM ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
NAM ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
US ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
US ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
EUR ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
EUR ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
EU ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
EU ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
SAFR ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
SAFR ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
JPN ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
JPN ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
AdvancedECO ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
AdvancedECO ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
NonOECD ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
NonOECD ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
World ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
World ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
CSAM ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
CSAM ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
BRAZIL ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
BRAZIL ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
AFRICA ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
AFRICA ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
ME ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
ME ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
EURASIA ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
EURASIA ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
RUS ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
RUS ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
ASIAPAC ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
ASIAPAC ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
CHINA ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
CHINA ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
INDIA ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
INDIA ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
ASEAN ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
ASEAN ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
DevelopingECO ,Peat Restoration,pathway,AFOLU,"Parameter a, min",0.11599
DevelopingECO ,Peat Restoration,baseline,AFOLU,"Parameter a, min",0
 OECD ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
 OECD ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
NAM ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
NAM ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
US ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
US ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
EUR ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
EUR ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
EU ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
EU ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
SAFR ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
SAFR ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
JPN ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
JPN ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
AdvancedECO ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
AdvancedECO ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
NonOECD ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
NonOECD ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
World ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
World ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
CSAM ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
CSAM ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
BRAZIL ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
BRAZIL ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
AFRICA ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
AFRICA ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
ME ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
ME ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
EURASIA ,Peat Restoration,pathway,AFOLU,"Parameter b, max",39.84
EURASIA ,Peat Restoration,baseline,AFOLU,"Parameter b, max",100
